78;193;217;154;land;false;plains;1
79;187;248;82;land;false;plains;1
80;217;73;216;land;false;plains;1
81;201;183;128;land;false;urban;1
82;156;236;151;land;false;plains;1
83;68;218;254;land;false;plains;1
84;253;130;147;land;false;plains;1
85;254;229;44;land;false;plains;1
86;216;120;177;land;false;plains;1
87;206;163;188;land;false;plains;1
88;88;254;178;land;false;plains;1
89;211;202;112;land;false;marsh;1
90;120;170;222;land;false;plains;1
91;128;187;243;land;false;plains;1
92;230;254;236;land;false;plains;1
93;115;162;230;land;false;plains;1
94;246;249;212;land;false;plains;1
95;165;241;204;land;false;marsh;1
96;232;238;124;land;false;plains;1
97;237;210;56;land;false;plains;1
98;173;200;132;land;false;plains;1
99;211;177;232;land;true;forest;1
100;214;169;149;land;true;plains;1
101;232;120;254;land;false;marsh;1
102;229;254;106;land;false;plains;1
103;169;250;226;land;false;plains;1
104;204;178;193;land;false;plains;1
105;232;168;216;land;false;plains;1
106;246;190;231;land;false;plains;1
107;173;228;230;land;false;plains;1
108;210;235;204;land;false;plains;1
109;102;224;227;land;true;plains;1
110;251;224;186;land;false;plains;1
111;192;155;222;land;false;plains;1
112;249;217;114;land;false;plains;1
113;151;146;224;land;false;plains;1
114;107;246;228;land;false;mountain;1
115;148;183;230;land;false;plains;1
116;198;237;108;land;false;desert;1
117;189;242;143;land;false;plains;1
118;202;245;60;land;false;plains;1
119;199;232;139;land;false;plains;1
120;231;124;205;land;false;plains;1
121;126;235;249;land;false;mountain;1
122;186;177;223;land;false;plains;1
123;199;112;251;land;false;plains;1
124;203;234;194;land;true;plains;1
125;90;198;222;land;false;plains;1
126;183;198;253;land;false;plains;1
127;193;235;142;land;false;plains;1
128;94;226;193;land;false;plains;1
129;242;62;230;land;false;plains;1
130;149;216;234;land;false;plains;1
131;230;193;100;land;false;plains;1
132;135;225;229;land;true;plains;1
133;169;118;250;land;true;forest;1
134;124;234;176;land;false;plains;1
135;247;55;248;land;false;plains;1
136;190;244;147;land;false;mountain;1
137;164;232;214;land;false;plains;1
138;169;210;242;land;false;plains;1
139;201;245;150;land;false;plains;1
140;234;195;123;land;false;plains;1
141;182;198;234;land;false;plains;1
142;188;189;246;land;false;plains;1
143;241;103;193;land;true;plains;1
144;137;229;216;land;false;plains;1
145;151;205;147;land;false;plains;1
146;170;226;171;land;true;plains;1
147;229;154;132;land;false;hills;1
148;157;210;170;land;false;plains;1
149;231;220;195;land;false;desert;1
150;223;234;205;land;false;urban;1
151;44;235;245;land;false;plains;1
152;235;177;254;land;false;plains;1
153;223;243;112;land;false;plains;1
154;148;213;199;land;true;plains;1
155;230;229;131;land;false;plains;1
156;152;201;189;land;false;plains;1
157;233;210;204;land;false;plains;1
158;250;246;54;land;false;plains;1
159;106;253;220;land;false;plains;1
160;245;124;161;land;false;marsh;1
161;130;251;153;land;false;desert;1
162;247;224;128;land;false;plains;1
163;152;238;159;land;false;plains;1
164;140;240;201;land;false;plains;1
165;247;212;139;land;false;plains;1
166;243;70;245;land;false;plains;1
167;235;197;86;land;false;plains;1
168;125;245;148;land;true;plains;1
169;92;205;247;land;false;plains;1
170;175;252;128;land;false;plains;1
171;195;206;195;land;false;plains;1
172;244;90;201;land;false;marsh;1
173;151;244;117;land;false;plains;1
174;239;250;65;land;false;plains;1
175;28;251;225;land;true;forest;1
176;186;213;158;land;false;plains;1
177;153;207;175;land;false;mountain;1
178;187;192;127;land;false;plains;1
179;252;161;126;land;false;plains;1
180;248;245;173;land;false;plains;1
181;227;202;165;land;false;desert;1
182;211;111;197;land;false;plains;1
183;243;147;132;land;false;plains;1
184;107;229;208;land;false;plains;1
185;153;170;179;land;false;plains;1
186;113;166;248;land;false;plains;1
187;155;206;182;land;false;plains;1
188;228;104;204;land;false;plains;1
189;18;250;235;land;false;desert;1
190;201;134;201;land;false;plains;1
191;108;242;183;land;false;plains;1
192;175;229;214;land;false;plains;1
193;207;174;248;land;false;mountain;1
194;241;214;152;land;false;plains;1
195;196;252;204;land;false;plains;1
196;147;216;179;land;false;plains;1
197;251;163;177;land;false;plains;1
198;128;237;151;land;false;plains;1
199;173;249;252;land;false;plains;1
200;114;235;218;land;false;plains;1
201;143;181;199;land;false;plains;1
202;140;195;175;land;false;forest;1
203;143;220;224;land;false;plains;1
204;195;217;155;land;false;plains;1
205;186;211;166;land;false;forest;1
206;55;250;220;land;false;plains;1
207;218;168;155;land;false;hills;1
208;198;235;149;land;false;plains;1
209;160;245;160;land;false;mountain;1
210;239;181;132;land;false;plains;1
211;194;189;180;land;false;plains;1
212;224;147;243;land;false;plains;1
213;167;142;193;land;false;marsh;1
214;112;228;189;land;false;plains;1
215;218;193;242;land;false;marsh;1
216;234;107;196;land;false;urban;1
217;130;175;216;land;false;plains;1
218;242;208;92;land;false;plains;1
219;211;189;128;land;false;plains;1
220;226;241;189;land;true;plains;1
221;229;243;180;land;false;plains;1
222;225;254;57;land;false;plains;1
223;135;232;168;land;false;plains;1
224;185;113;220;land;false;marsh;1
225;184;94;250;land;true;forest;1
226;235;250;237;land;false;plains;1
227;242;161;136;land;true;plains;1
228;235;250;195;land;false;mountain;1
229;199;248;226;land;false;plains;1
230;240;170;167;land;false;plains;1
231;183;199;136;land;false;plains;1
232;153;230;157;land;false;hills;1
233;196;187;204;land;false;plains;1
234;155;200;160;land;false;plains;1
235;183;102;234;land;false;marsh;1
236;244;157;108;land;false;desert;1
237;181;160;232;land;false;plains;1
238;246;153;172;land;false;plains;1
239;136;183;252;land;false;mountain;1
240;238;91;205;land;false;plains;1
241;117;236;237;land;false;plains;1
242;135;224;247;land;false;marsh;1
243;59;254;214;land;false;forest;1
244;185;124;221;land;false;plains;1
245;195;165;160;land;false;plains;1
246;233;222;62;land;false;plains;1
247;92;246;200;land;false;plains;1
248;96;189;250;land;false;plains;1
249;156;251;249;land;true;plains;1
250;143;248;250;land;false;plains;1
251;238;246;103;land;false;plains;1
252;219;102;219;land;false;plains;1
253;214;60;247;land;true;plains;1
254;182;198;217;land;false;plains;1
255;253;215;252;land;false;plains;1
256;233;220;134;land;false;mountain;1
257;82;239;237;land;false;plains;1
258;233;89;181;land;false;forest;1
259;205;194;112;land;false;plains;1
260;232;182;217;land;false;forest;1
261;253;101;150;land;true;plains;1
262;168;248;230;land;false;hills;1
263;251;48;250;land;false;plains;1
264;196;132;250;land;false;plains;1
265;225;248;79;land;false;marsh;1
266;153;233;119;land;false;plains;1
267;177;205;219;land;false;mountain;1
268;228;214;164;land;false;plains;1
269;199;192;141;land;false;plains;1
270;244;49;248;land;false;plains;1
271;153;246;207;land;false;mountain;1
272;199;117;198;land;true;forest;1
273;248;151;227;land;false;plains;1
274;254;35;254;land;false;plains;1
275;207;61;233;land;false;plains;1
276;235;194;235;land;false;forest;1
277;252;190;109;land;false;plains;1
278;214;60;230;land;false;mountain;1
279;149;248;110;land;false;plains;1
280;171;178;161;land;false;plains;1
281;229;165;150;land;false;plains;1
282;236;78;194;land;false;plains;1
283;242;137;233;land;false;plains;1
284;115;247;244;land;false;mountain;1
285;229;163;162;land;false;plains;1
286;179;166;220;land;false;mountain;1
287;186;253;181;land;false;plains;1
288;244;196;61;land;false;plains;1
289;219;178;200;land;false;mountain;1
290;231;239;237;land;false;mountain;1
291;202;145;235;land;false;plains;1
292;235;187;220;land;false;plains;1
293;177;175;198;land;false;plains;1
294;217;155;158;land;true;plains;1
295;250;213;125;land;false;plains;1
296;161;253;213;land;false;mountain;1
297;143;175;216;land;false;forest;1
298;179;254;235;land;true;plains;1
299;245;211;53;land;false;plains;1
300;184;204;114;land;true;plains;1
301;203;172;132;land;false;plains;1
302;199;178;212;land;true;plains;1
303;67;205;253;land;false;plains;1
304;196;251;218;land;false;plains;1
305;186;171;174;land;false;plains;1
306;192;101;236;land;false;plains;1
307;246;137;204;land;false;plains;1
308;233;229;189;land;false;plains;1
309;252;182;172;land;true;plains;1
310;186;248;139;land;false;plains;1
311;184;225;240;land;false;plains;1
312;233;220;82;land;false;plains;1
313;209;188;195;land;false;plains;1
314;130;206;246;land;false;desert;1
315;74;251;221;land;false;plains;1
316;206;167;222;land;false;plains;1
317;251;138;152;land;false;desert;1
318;153;232;240;land;false;plains;1
319;243;224;162;land;false;plains;1
320;248;164;105;land;false;plains;1
321;224;226;138;land;false;mountain;1
322;225;245;31;land;false;plains;1
323;173;101;252;land;false;forest;1
324;253;223;162;land;false;desert;1
325;115;190;253;land;false;plains;1
326;239;234;249;land;false;plains;1
327;227;183;223;land;false;marsh;1
328;221;250;207;land;false;desert;1
329;187;195;196;land;false;plains;1
330;207;190;211;land;false;plains;1
331;226;105;242;land;false;mountain;1
332;201;224;104;land;false;forest;1
333;172;179;232;land;false;plains;1
334;244;216;86;land;false;plains;1
335;212;225;233;land;true;plains;1
336;212;154;231;land;true;plains;1
337;209;160;207;land;false;plains;1
338;92;228;218;land;false;plains;1
339;231;211;99;land;false;plains;1
340;226;140;209;land;false;plains;1
341;192;140;185;land;true;plains;1
342;244;44;239;land;false;plains;1
343;216;188;162;land;false;plains;1
344;112;214;245;land;false;plains;1
345;115;242;145;land;false;plains;1
346;64;242;242;land;false;plains;1
347;213;115;175;land;false;plains;1
348;64;214;243;land;false;plains;1
349;238;250;83;land;false;plains;1
350;171;243;132;land;false;plains;1
351;32;234;238;land;false;plains;1
352;190;209;235;land;false;plains;1
353;128;191;217;land;false;plains;1
354;224;143;134;land;false;plains;1
355;200;236;73;land;false;plains;1
356;181;170;222;land;false;plains;1
357;130;141;239;land;false;desert;1
358;155;217;178;land;false;plains;1
359;219;62;237;land;false;plains;1
360;194;159;240;land;false;plains;1
361;204;176;145;land;false;plains;1
362;89;244;217;land;false;plains;1
363;226;172;188;land;false;desert;1
364;111;213;214;land;false;plains;1
365;225;246;237;land;false;plains;1
366;251;242;123;land;false;marsh;1
367;145;246;201;land;true;plains;1
368;160;234;119;land;false;plains;1
369;224;151;185;land;true;forest;1
370;116;173;215;land;false;plains;1
371;65;252;223;land;false;plains;1
372;243;62;237;land;false;forest;1
373;249;162;147;land;false;plains;1
374;199;167;205;land;false;plains;1
375;62;207;233;land;false;plains;1
376;188;231;106;land;true;forest;1
377;199;215;130;land;false;plains;1
378;115;182;227;land;false;marsh;1
379;205;162;184;land;false;plains;1
380;229;127;230;land;false;plains;1
381;160;241;245;land;false;plains;1
382;216;118;206;land;false;plains;1
383;244;109;161;land;false;plains;1
384;56;221;244;land;false;plains;1
385;229;222;207;land;false;plains;1
386;197;250;234;land;false;plains;1
387;88;224;240;land;false;plains;1
388;137;210;170;land;false;plains;1
389;249;199;116;land;false;plains;1
390;81;242;224;land;false;mountain;1
391;212;218;147;land;false;plains;1
392;180;169;223;land;false;plains;1
393;224;200;143;land;false;desert;1
394;103;188;230;land;false;plains;1
395;185;209;159;land;false;plains;1
396;86;235;219;land;false;plains;1
397;67;197;241;land;false;plains;1
398;196;165;213;land;false;plains;1
399;208;183;199;land;false;desert;1
400;199;235;246;land;false;plains;1
401;91;250;167;land;false;plains;1
402;225;118;186;land;false;plains;1
403;169;220;114;land;false;plains;1
404;236;57;234;land;false;plains;1
405;234;150;123;land;false;plains;1
406;105;244;179;land;false;plains;1
407;236;212;119;land;false;plains;1
408;240;137;235;land;false;plains;1
409;226;234;243;land;false;plains;1
410;176;109;222;land;false;plains;1
411;244;199;90;land;false;plains;1
412;237;122;247;land;false;plains;1
413;163;254;156;land;false;desert;1
414;218;171;141;land;false;forest;1
415;199;193;243;land;false;plains;1
416;142;203;230;land;false;plains;1
417;234;162;201;land;false;plains;1
418;142;243;128;land;false;plains;1
419;217;168;131;land;false;plains;1
420;233;211;75;land;false;forest;1
421;150;244;128;land;false;plains;1
422;190;163;179;land;false;plains;1
423;245;243;113;land;false;plains;1
424;212;136;225;land;false;plains;1
425;72;216;237;land;true;plains;1
426;212;203;202;land;false;plains;1
427;89;239;226;land;false;plains;1
428;205;178;220;land;false;plains;1
429;173;166;191;land;false;plains;1
430;141;247;183;land;false;desert;1
431;63;217;221;land;false;plains;1
432;250;143;191;land;true;plains;1
433;151;237;182;land;false;plains;1
434;180;122;229;land;true;plains;1
435;140;165;197;land;true;plains;1
436;67;214;253;land;false;mountain;1
437;241;229;61;land;false;plains;1
438;162;226;175;land;false;plains;1
439;178;225;198;land;false;plains;1
440;251;240;205;land;false;plains;1
441;248;145;178;land;false;plains;1
442;213;241;222;land;false;plains;1
443;216;219;248;land;false;mountain;1
444;246;142;161;land;false;plains;1
445;247;124;198;land;false;plains;1
446;242;87;223;land;false;forest;1
447;253;46;223;land;false;plains;1
448;249;96;225;land;false;plains;1
449;62;237;220;land;false;desert;1
450;239;213;166;land;true;plains;1
451;204;87;233;land;false;plains;1
452;208;201;222;land;false;plains;1
453;204;240;170;land;false;plains;1
454;188;251;113;land;false;plains;1
455;220;125;202;land;false;plains;1
456;186;198;234;land;true;plains;1
457;171;212;143;land;false;plains;1
458;230;121;194;land;false;desert;1
459;208;123;185;land;true;plains;1
460;156;225;229;land;false;plains;1
461;146;214;157;land;false;plains;1
462;222;211;232;land;false;plains;1
463;161;185;172;land;false;plains;1
464;242;249;174;land;false;plains;1
465;181;157;207;land;true;plains;1
466;228;238;126;land;false;plains;1
467;184;172;254;land;false;plains;1
468;205;177;199;land;false;plains;1
469;178;220;180;land;false;desert;1
470;196;228;193;land;false;forest;1
471;230;193;124;land;false;desert;1
472;212;170;175;land;false;plains;1
473;196;150;207;land;true;forest;1
474;181;118;228;land;false;plains;1
475;126;200;211;land;false;plains;1
476;224;228;157;land;false;plains;1
477;158;240;171;land;false;plains;1
478;230;184;220;land;false;plains;1
479;241;125;149;land;false;plains;1
480;252;79;184;land;false;plains;1
481;217;247;189;land;false;plains;1
482;179;232;194;land;false;plains;1
483;245;243;28;land;false;plains;1
484;186;231;130;land;false;plains;1
485;244;189;160;land;false;plains;1
486;122;215;232;land;false;plains;1
487;211;126;208;land;false;plains;1
488;247;131;138;land;false;plains;1
489;243;245;59;land;false;hills;1
490;146;197;235;land;false;plains;1
491;245;188;216;land;false;plains;1
492;200;91;241;land;false;plains;1
493;159;193;254;land;false;plains;1
494;228;195;142;land;false;plains;1
495;142;244;249;land;false;plains;1
496;210;153;233;land;false;plains;1
497;253;216;69;land;false;desert;1
498;174;95;237;land;false;plains;1
499;227;167;149;land;false;plains;1
500;234;245;74;land;false;plains;1
501;253;107;171;land;false;desert;1
502;135;221;157;land;false;plains;1
503;230;226;86;land;false;plains;1
504;165;248;162;land;false;mountain;1
505;243;130;226;land;false;plains;1
506;206;161;238;land;true;plains;1
507;202;65;244;land;false;plains;1
508;216;131;250;land;false;marsh;1
509;211;119;233;land;false;plains;1
510;167;253;166;land;false;plains;1
511;225;217;158;land;false;plains;1
512;246;85;209;land;false;plains;1
513;222;102;179;land;false;plains;1
514;201;252;62;land;false;plains;1
515;251;238;217;land;false;plains;1
516;67;216;241;land;false;plains;1
517;195;192;159;land;false;plains;1
518;183;194;124;land;false;plains;1
519;250;201;89;land;true;plains;1
520;36;253;228;land;false;forest;1
521;189;103;249;land;false;forest;1
522;123;211;183;land;false;plains;1
523;249;209;114;land;false;plains;1
524;229;116;223;land;false;plains;1
525;241;159;122;land;false;plains;1
526;191;209;227;land;false;plains;1
527;77;241;216;land;false;hills;1
528;199;97;233;land;false;plains;1
529;166;109;239;land;true;plains;1
530;240;172;213;land;false;plains;1
531;245;57;224;land;false;plains;1
532;189;155;157;land;false;mountain;1
533;195;206;201;land;false;desert;1
534;195;225;212;land;false;plains;1
535;249;84;224;land;false;plains;1
536;172;210;206;land;true;plains;1
537;213;159;153;land;false;plains;1
538;156;245;146;land;false;plains;1
539;200;154;156;land;false;plains;1
540;220;185;163;land;false;plains;1
541;87;208;237;land;true;plains;1
542;242;207;89;land;false;plains;1
543;232;166;141;land;false;plains;1
544;171;158;231;land;false;plains;1
545;204;234;66;land;false;plains;1
546;243;192;73;land;false;plains;1
547;104;234;177;land;false;plains;1
548;254;237;45;land;false;plains;1
549;235;242;173;land;false;plains;1
550;247;95;187;land;false;plains;1
551;222;203;160;land;false;plains;1
552;182;97;253;land;false;plains;1
553;236;212;175;land;true;plains;1
554;189;222;181;land;true;forest;1
555;227;191;104;land;false;plains;1
556;142;209;221;land;false;plains;1
557;253;166;226;land;false;plains;1
558;164;200;191;land;false;plains;1
559;132;227;226;land;false;plains;1
560;142;229;160;land;false;plains;1
561;171;209;164;land;false;plains;1
562;216;228;232;land;false;urban;1
563;197;71;243;land;false;plains;1
564;231;41;232;land;false;plains;1
565;190;225;180;land;false;plains;1
566;248;209;68;land;false;plains;1
567;215;146;140;land;false;hills;1
568;147;236;251;land;false;plains;1
569;243;254;7;land;false;plains;1
570;214;121;192;land;false;hills;1
571;234;233;47;land;false;plains;1
572;219;228;213;land;false;plains;1
573;140;244;218;land;false;plains;1
574;251;104;225;land;true;plains;1
575;238;222;184;land;false;forest;1
576;248;164;226;land;false;plains;1
577;238;128;182;land;false;urban;1
578;170;134;221;land;false;plains;1
579;177;245;124;land;false;plains;1
580;251;252;84;land;false;forest;1
581;164;140;249;land;false;plains;1
582;136;213;243;land;true;forest;1
583;123;207;229;land;false;plains;1
584;247;216;218;land;false;plains;1
585;38;239;253;land;false;plains;1
586;229;200;244;land;false;plains;1
587;239;128;170;land;false;plains;1
588;122;142;240;land;false;forest;1
589;118;230;162;land;false;plains;1
590;247;245;93;land;false;plains;1
591;111;225;220;land;true;plains;1
592;202;205;112;land;false;plains;1
593;213;156;154;land;false;forest;1
594;174;185;254;land;false;plains;1
595;190;241;201;land;false;marsh;1
596;200;146;180;land;false;plains;1
597;223;250;86;land;false;plains;1
598;227;107;219;land;false;plains;1
599;169;209;240;land;false;plains;1
600;111;211;248;land;false;plains;1
601;236;209;197;land;true;plains;1
602;215;138;197;land;false;plains;1
603;18;253;251;land;true;plains;1
604;97;243;188;land;false;forest;1
605;154;191;172;land;false;hills;1
606;151;223;214;land;false;plains;1
607;211;232;235;land;false;plains;1
608;188;144;203;land;false;marsh;1
609;158;245;173;land;true;plains;1
610;238;163;135;land;false;marsh;1
611;225;198;171;land;false;plains;1
612;154;221;238;land;false;plains;1
613;240;175;127;land;false;plains;1
614;207;176;135;land;false;plains;1
615;157;117;237;land;false;plains;1
616;160;189;217;land;false;plains;1
617;125;175;251;land;false;plains;1
618;80;179;249;land;false;plains;1
619;158;210;152;land;false;plains;1
620;162;238;118;land;false;plains;1
621;86;252;196;land;false;plains;1
622;174;158;249;land;false;plains;1
623;180;109;241;land;false;plains;1
624;245;199;104;land;false;plains;1
625;185;190;137;land;false;mountain;1
626;172;200;211;land;false;plains;1
627;177;229;201;land;false;plains;1
628;233;249;197;land;false;plains;1
629;223;85;251;land;false;hills;1
630;148;202;191;land;false;plains;1
631;252;224;137;land;false;plains;1
632;241;245;120;land;false;plains;1
633;244;100;248;land;false;plains;1
634;115;174;213;land;false;plains;1
635;125;231;213;land;false;plains;1
636;225;249;111;land;false;plains;1
637;227;132;232;land;false;plains;1
638;254;174;202;land;false;plains;1
639;150;199;188;land;false;plains;1
640;201;210;117;land;false;plains;1
641;103;230;215;land;true;plains;1
642;195;129;238;land;false;plains;1
643;160;179;194;land;false;plains;1
644;233;157;165;land;false;plains;1
645;245;203;108;land;false;plains;1
646;29;242;235;land;true;plains;1
647;183;217;194;land;false;plains;1
648;181;237;236;land;true;plains;1
649;210;204;143;land;false;plains;1
650;211;108;228;land;false;plains;1
651;196;196;203;land;false;plains;1
652;176;225;113;land;true;plains;1
653;66;248;243;land;false;marsh;1
654;165;211;211;land;false;plains;1
655;211;65;237;land;false;plains;1
656;69;218;224;land;false;plains;1
657;209;159;239;land;false;desert;1
658;173;93;251;land;false;plains;1
659;212;248;77;land;false;desert;1
660;158;152;239;land;false;plains;1
661;160;221;172;land;false;mountain;1
662;243;179;142;land;false;plains;1
663;225;216;233;land;true;plains;1
664;254;143;130;land;false;desert;1
665;204;116;250;land;false;plains;1
666;185;227;102;land;false;plains;1
667;244;247;187;land;false;plains;1
668;225;149;218;land;false;marsh;1
669;239;63;239;land;false;forest;1
670;253;150;232;land;false;plains;1
671;155;165;203;land;false;plains;1
672;223;119;183;land;false;plains;1
673;219;247;192;land;false;plains;1
674;133;252;156;land;false;plains;1
675;227;70;208;land;false;plains;1
676;242;156;173;land;false;plains;1
677;251;173;193;land;false;plains;1
678;187;199;247;land;false;plains;1
679;44;254;232;land;false;plains;1
680;76;236;212;land;false;plains;1
681;140;201;178;land;false;plains;1
682;225;179;152;land;true;plains;1
683;236;136;234;land;true;plains;1
684;217;208;113;land;false;plains;1
685;232;105;246;land;false;plains;1
686;232;162;204;land;false;plains;1
687;204;214;137;land;false;forest;1
688;231;160;134;land;false;plains;1
689;237;130;217;land;false;plains;1
690;224;224;248;land;false;plains;1
691;247;188;199;land;true;plains;1
692;215;181;137;land;false;plains;1
693;230;104;241;land;false;plains;1
694;224;201;96;land;false;plains;1
695;186;250;174;land;false;plains;1
696;180;163;194;land;false;plains;1
697;238;232;124;land;true;plains;1
698;209;134;240;land;false;desert;1
699;127;241;148;land;false;plains;1
700;208;207;142;land;true;forest;1
701;216;221;210;land;false;plains;1
702;236;105;249;land;false;plains;1
703;177;150;194;land;false;plains;1
704;159;249;123;land;false;plains;1
705;192;160;191;land;false;plains;1
706;152;229;252;land;true;plains;1
707;235;190;129;land;false;plains;1
708;239;131;236;land;false;plains;1
709;246;137;178;land;false;plains;1
710;150;169;202;land;true;plains;1
711;222;230;205;land;false;plains;1
712;170;196;205;land;false;mountain;1
713;111;174;242;land;false;plains;1
714;229;184;226;land;false;hills;1
715;243;206;226;land;false;plains;1
716;212;169;174;land;true;plains;1
717;241;193;189;land;false;plains;1
718;248;229;117;land;true;plains;1
719;253;156;98;land;false;plains;1
720;246;176;199;land;false;plains;1
721;218;212;92;land;false;plains;1
722;135;244;169;land;false;plains;1
723;29;247;252;land;false;plains;1
724;20;241;248;land;false;plains;1
725;171;114;228;land;false;mountain;1
726;186;215;144;land;false;mountain;1
727;80;245;235;land;false;plains;1
728;73;245;185;land;false;plains;1
729;196;182;211;land;false;plains;1
730;235;109;210;land;false;plains;1
731;198;205;134;land;false;hills;1
732;136;201;254;land;false;plains;1
733;239;138;170;land;false;plains;1
734;202;227;218;land;true;plains;1
735;144;175;189;land;false;plains;1
736;223;199;251;land;false;plains;1
737;220;202;188;land;false;desert;1
738;247;94;169;land;false;plains;1
739;170;153;249;land;false;plains;1
740;183;181;254;land;false;plains;1
741;61;232;248;land;false;plains;1
742;222;46;252;land;false;plains;1
743;235;191;158;land;false;plains;1
744;230;240;212;land;true;plains;1
745;191;122;193;land;false;plains;1
746;133;249;176;land;false;plains;1
747;219;187;132;land;false;desert;1
748;180;250;96;land;false;plains;1
749;182;163;194;land;false;plains;1
750;116;213;180;land;false;plains;1
751;247;250;128;land;false;plains;1
752;214;241;199;land;false;plains;1
753;115;167;238;land;false;plains;1
754;96;241;181;land;true;plains;1
755;175;225;190;land;false;plains;1
756;175;100;235;land;true;plains;1
757;207;225;177;land;false;marsh;1
758;228;114;189;land;false;plains;1
759;97;207;201;land;true;plains;1
760;167;187;200;land;false;plains;1
761;223;133;207;land;false;plains;1
762;139;225;239;land;false;mountain;1
763;115;238;162;land;false;plains;1
764;234;180;166;land;false;plains;1
765;142;191;207;land;false;plains;1
766;187;153;250;land;false;plains;1
767;104;238;223;land;false;plains;1
768;188;119;244;land;false;mountain;1
769;244;94;182;land;false;plains;1
770;172;146;228;land;false;plains;1
771;153;242;150;land;false;plains;1
772;161;222;246;land;false;plains;1
773;235;57;235;land;false;plains;1
774;222;101;235;land;false;plains;1
775;168;209;169;land;false;plains;1
776;207;161;242;land;false;plains;1
777;221;131;184;land;false;plains;1
778;194;175;158;land;false;plains;1
779;214;191;160;land;false;plains;1
780;112;238;170;land;false;plains;1
781;191;113;208;land;false;plains;1
782;140;241;138;land;false;hills;1
783;222;163;238;land;false;plains;1
784;89;234;191;land;false;plains;1
785;169;226;254;land;true;plains;1
786;159;195;218;land;false;desert;1
787;214;190;188;land;false;plains;1
788;211;202;98;land;false;plains;1
789;119;200;212;land;false;plains;1
790;176;210;215;land;false;plains;1
791;159;252;218;land;false;hills;1
792;103;215;248;land;false;plains;1
793;205;176;202;land;false;plains;1
794;153;215;227;land;false;plains;1
795;214;185;143;land;false;plains;1
796;248;124;203;land;false;plains;1
797;236;89;222;land;false;marsh;1
798;179;217;180;land;false;plains;1
799;228;136;207;land;false;plains;1
800;208;168;179;land;false;mountain;1
801;216;91;227;land;true;plains;1
802;134;242;205;land;false;plains;1
803;224;89;242;land;false;plains;1
804;99;205;254;land;true;forest;1
805;91;237;229;land;false;plains;1
806;254;205;84;land;false;plains;1
807;242;128;231;land;false;plains;1
808;192;167;158;land;false;plains;1
809;88;252;176;land;false;desert;1
810;251;183;179;land;false;plains;1
811;50;207;246;land;true;forest;1
812;214;220;97;land;true;plains;1
813;236;219;253;land;false;plains;1
814;244;180;207;land;false;plains;1
815;249;225;206;land;false;plains;1
816;96;196;241;land;false;marsh;1
817;75;232;220;land;false;plains;1
818;87;194;246;land;false;plains;1
819;192;238;192;land;false;marsh;1
