1;bunker;3415.00;10.35;527.00;0.92;0
1;bunker;3362.00;9.80;491.00;2.48;0
1;bunker;3357.00;9.70;489.00;5.14;0
1;bunker;3373.00;10.60;543.00;2.98;0
1;bunker;3420.00;9.70;513.00;4.19;0
1;bunker;3380.00;10.82;552.00;0.92;0
1;bunker;3395.00;10.35;517.00;3.59;0
1;bunker;3362.00;10.70;549.00;6.25;0
1;bunker;3422.00;10.40;541.00;2.64;0
1;bunker;3411.00;9.78;503.00;5.65;0
1;bunker;3394.00;11.03;556.00;2.04;0
1;bunker;3358.00;10.10;500.00;4.70;0
1;bunker;3337.00;10.40;541.00;2.54;0
1;bunker;3428.00;9.82;528.00;4.10;0
1;bunker;3377.00;10.30;522.00;0.48;0
1;bunker;3430.00;9.70;512.00;3.15;0
1;bunker;3372.00;10.38;531.00;6.16;0
1;bunker;3394.00;10.20;512.00;1.09;0
1;bunker;3382.00;10.48;536.00;5.21;0
1;bunker;3387.00;11.00;555.00;1.59;0
1;bunker;3410.00;10.00;498.00;3.15;0
1;bunker;3411.00;9.70;487.00;0.99;0
1;bunker;3374.00;9.70;489.00;3.66;0
1;bunker;3338.00;9.90;487.00;0.04;0
1;bunker;3369.00;9.70;485.00;1.60;0
1;bunker;3328.00;10.43;532.00;5.72;0
1;coastal_bunker;3364.00;9.50;483.00;0.00;0
1;coastal_bunker;3383.00;9.50;490.00;-1.19;0
1;coastal_bunker;3344.00;9.50;480.00;0.67;0
1;coastal_bunker;3371.00;9.50;482.00;1.11;0
1;coastal_bunker;3437.00;9.70;514.00;1.57;0
1;coastal_bunker;3431.00;9.70;522.00;1.45;0
1;coastal_bunker;3412.00;9.70;506.00;-3.31;0
1;coastal_bunker;3414.00;9.50;511.00;0.00;0
1;coastal_bunker;3400.00;9.50;481.00;0.00;0
1;coastal_bunker;3419.00;9.50;486.00;0.46;0
1;coastal_bunker;3355.00;9.50;484.00;0.24;0
1;coastal_bunker;3383.00;9.50;497.00;0.59;0
1;coastal_bunker;3411.00;9.70;509.00;0.79;0
1;stronghold_network;3377.00;10.23;516.00;3.83;0
1;dockyard;3373.00;9.50;483.00;1.11;0
1;anti_air_building;3350.00;10.40;524.00;4.33;0
1;anti_air_building;3343.00;10.75;523.00;0.71;0
1;anti_air_building;3411.00;9.98;497.00;3.73;0
1;synthetic_refinery;3368.00;10.38;530.00;0.11;0
1;fuel_silo;3369.00;10.35;528.00;2.78;0
1;radar_station;3380.00;10.40;522.00;0.09;0
1;nuclear_reactor_spawn;3410.00;10.82;535.00;2.17;0
1;special_project_facility_spawn;3401.00;11.00;549.00;4.84;0
1;special_project_facility_spawn;3340.00;10.50;529.00;1.23;0
1;special_project_facility_spawn;3372.00;10.38;531.00;2.78;0
1;special_project_facility_spawn;3337.00;10.50;522.00;0.62;0
1;special_project_facility_spawn;3381.00;10.25;515.00;1.83;0
1;special_project_facility_spawn;3407.00;9.70;486.00;5.95;0
1;special_project_facility_spawn;3414.00;10.65;542.00;2.68;0
1;special_project_facility_spawn;3411.00;10.35;527.00;3.90;0
1;special_project_facility_spawn;3432.00;9.70;516.00;1.73;0
1;special_project_facility_spawn;3336.00;10.40;534.00;4.40;0
1;special_project_facility_spawn;3411.00;9.73;514.00;5.96;0
1;special_project_facility_spawn;3406.00;9.80;489.00;2.34;0
1;special_project_facility_spawn;3386.00;10.50;537.00;0.18;0
1;special_project_facility_spawn;3371.00;9.80;491.00;1.39;0
1;special_project_facility_spawn;3356.00;10.15;500.00;4.40;0
1;special_project_facility_spawn;3356.00;10.80;547.00;0.79;0
1;special_project_facility_spawn;3356.00;10.40;522.00;4.91;0
1;special_project_facility_spawn;3392.00;10.10;507.00;0.18;0
1;special_project_facility_spawn;3342.00;9.70;482.00;2.85;0
1;special_project_facility_spawn;3358.00;9.80;492.00;0.69;0
1;special_project_facility_spawn;3426.00;9.80;519.00;1.90;0
1;special_project_facility_spawn;3387.00;9.70;488.00;4.91;0
1;special_project_facility_spawn;3385.00;10.93;547.00;1.29;0
1;special_project_facility_spawn;3398.00;11.00;550.00;3.96;0
1;special_project_facility_spawn;3360.00;10.25;504.00;0.34;0
1;special_project_facility_spawn;3396.00;9.85;487.00;3.36;0
1;special_project_facility_spawn;3371.00;10.00;513.00;4.57;0
1;special_project_facility_spawn;3415.00;9.70;502.00;2.41;0
1;special_project_facility_spawn;3384.00;10.50;532.00;0.25;0
1;special_project_facility_spawn;3380.00;9.90;507.00;0.35;0
1;special_project_facility_spawn;3417.00;9.85;519.00;4.47;0
1;special_project_facility_spawn;3397.00;10.38;521.00;0.85;0
1;special_project_facility_spawn;3331.00;10.40;528.00;3.87;0
1;special_project_facility_spawn;3345.00;10.30;501.00;5.08;0
1;special_project_facility_spawn;3395.00;10.40;520.00;2.92;0
1;special_project_facility_spawn;3373.00;10.60;542.00;5.58;0
1;special_project_facility_spawn;3379.00;9.73;501.00;0.86;0
1;special_project_facility_spawn;3365.00;10.00;495.00;3.52;0
1;special_project_facility_spawn;3364.00;9.70;485.00;1.36;0
1;special_project_facility_spawn;3388.00;10.98;563.00;4.03;0
1;special_project_facility_spawn;3353.00;10.40;536.00;5.59;0
1;rocket_site_spawn;3399.00;10.98;551.00;3.42;0
1;naval_base_spawn;3414.00;9.70;505.00;-3.31;10592
1;naval_base_spawn;3404.00;9.50;483.00;0.00;10924
1;naval_base_spawn;3415.00;9.50;512.00;0.00;10592
1;naval_base_spawn;3349.00;9.50;483.00;0.24;10924
1;naval_base_spawn;3386.00;9.50;483.00;-1.19;10924
1;naval_base_spawn;3435.00;9.70;517.00;1.57;10592
1;naval_base_spawn;3382.00;9.50;497.00;0.59;10924
1;naval_base_spawn;3411.00;9.70;508.00;0.79;10592
1;naval_base_spawn;3413.00;9.50;486.00;0.46;10924
1;naval_base_spawn;3344.00;9.70;481.00;0.67;10924
1;naval_base_spawn;3360.00;9.50;486.00;0.00;10924
1;naval_base_spawn;3376.00;9.50;487.00;1.11;10924
1;naval_base_spawn;3435.00;9.50;525.00;1.45;10592
1;floating_harbor;3429.93;9.50;496.01;-1.71;1763
1;floating_harbor;3396.00;9.50;473.00;-3.14;1854
1;floating_harbor;3418.13;9.50;479.74;-2.68;3226
1;floating_harbor;3457.00;9.50;506.00;-1.61;4049
1;floating_harbor;3457.00;9.50;506.00;-2.21;4270
1;floating_harbor;3377.50;9.50;486.40;-4.33;4495
1;floating_harbor;3441.00;9.50;513.00;-1.57;10099
1;floating_harbor;3457.00;9.50;506.00;-1.65;10107
1;floating_harbor;3382.88;9.50;489.18;-2.55;10151
1;floating_harbor;3352.70;9.50;476.21;-2.90;10176
1;floating_harbor;3380.26;9.50;482.87;-2.03;10181
1;floating_harbor;3347.37;9.50;474.53;-2.47;10185
1;floating_harbor;3363.00;9.50;477.00;-3.14;10189
2;arms_factory;2615.00;9.98;509.00;2.71;0
2;arms_factory;2586.00;9.70;513.00;0.55;0
2;arms_factory;2628.00;9.75;506.00;3.21;0
2;arms_factory;2602.00;9.70;508.00;4.77;0
2;arms_factory;2616.00;9.80;504.00;1.16;0
2;arms_factory;2582.00;10.25;545.00;5.28;0
2;industrial_complex;2592.00;10.05;518.00;0.20;0
2;industrial_complex;2572.00;9.75;543.00;3.22;0
2;industrial_complex;2583.00;9.78;516.00;5.88;0
2;industrial_complex;2629.00;9.70;509.00;2.26;0
2;industrial_complex;2634.00;9.70;501.00;0.11;0
2;industrial_complex;2623.00;9.80;507.00;1.67;0
2;air_base;2629.00;9.70;497.00;5.79;0
2;supply_node;2614.00;9.90;524.00;1.43;0
2;supply_node;2619.00;9.80;505.00;5.47;0
2;supply_node;2590.00;11.15;541.00;2.12;0
2;supply_node;2592.00;9.90;555.00;3.61;0
2;supply_node;2572.00;9.80;503.00;1.36;0
2;supply_node;2585.00;10.48;526.00;2.84;0
2;supply_node;2570.00;9.80;519.00;5.77;0
2;supply_node;2567.00;9.70;552.00;3.54;0
2;supply_node;2586.00;9.70;513.00;5.01;0
2;supply_node;2606.00;10.03;543.00;1.67;0
2;supply_node;2574.00;9.80;540.00;4.25;0
2;supply_node;2630.00;9.70;501.00;0.90;0
2;supply_node;2578.00;9.82;554.00;3.84;0
2;supply_node;2606.00;9.75;554.00;0.14;0
2;supply_node;2601.00;11.25;530.00;3.08;0
2;supply_node;2624.00;9.75;517.00;4.56;0
2;supply_node;2601.00;10.15;517.00;2.31;0
2;supply_node;2561.00;9.70;512.00;5.25;0
2;supply_node;2606.00;9.70;506.00;0.45;0
2;bunker;2590.00;11.55;530.00;2.84;0
2;bunker;2561.00;9.70;508.00;5.50;0
2;bunker;2606.00;9.70;508.00;2.24;0
2;bunker;2587.00;9.98;519.00;3.45;0
2;bunker;2602.00;10.25;545.00;1.29;0
2;bunker;2611.00;9.95;525.00;2.85;0
2;bunker;2604.00;10.95;526.00;5.51;0
2;bunker;2575.00;9.80;517.00;1.90;0
2;bunker;2595.00;10.90;542.00;6.02;0
2;bunker;2602.00;11.00;523.00;6.12;0
2;bunker;2574.00;9.73;537.00;3.96;0
2;bunker;2577.00;9.80;510.00;1.80;0
2;bunker;2627.00;9.70;497.00;4.46;0
2;bunker;2568.00;9.70;551.00;6.03;0
2;bunker;2616.00;9.80;504.00;2.41;0
2;bunker;2612.00;9.70;552.00;0.25;0
2;bunker;2624.00;9.75;518.00;1.45;0
2;bunker;2600.00;9.93;555.00;4.47;0
2;bunker;2577.00;9.70;557.00;0.85;0
2;coastal_bunker;2631.00;9.70;511.00;-3.93;0
2;coastal_bunker;2614.00;9.70;548.00;1.57;0
2;coastal_bunker;2602.00;9.50;506.00;-0.98;0
2;coastal_bunker;2560.00;9.50;507.00;-0.46;0
2;coastal_bunker;2580.00;9.50;498.00;0.98;0
2;coastal_bunker;2576.00;9.70;560.00;-2.98;0
2;coastal_bunker;2590.00;9.50;512.00;0.59;0
2;coastal_bunker;2618.00;9.70;532.00;-3.56;0
2;coastal_bunker;2573.00;9.70;527.00;-2.68;0
2;coastal_bunker;2595.00;9.70;561.00;-3.31;0
2;coastal_bunker;2563.00;9.50;553.00;-2.36;0
2;coastal_bunker;2634.00;9.50;497.00;0.20;0
2;coastal_bunker;2567.00;9.50;537.00;-1.03;0
2;coastal_bunker;2612.00;9.70;555.00;-4.12;0
2;coastal_bunker;2613.00;9.50;498.00;-0.14;0
2;stronghold_network;2620.00;9.90;512.00;0.92;0
2;dockyard;2607.00;9.70;557.00;-4.12;0
2;anti_air_building;2629.00;9.70;509.00;5.14;0
2;anti_air_building;2635.00;9.70;501.00;2.98;0
2;anti_air_building;2609.00;9.80;543.00;4.19;0
2;synthetic_refinery;2590.00;11.40;539.00;0.92;0
2;fuel_silo;2606.00;10.05;540.00;3.59;0
2;radar_station;2597.00;11.95;528.00;1.36;0
2;nuclear_reactor_spawn;2574.00;9.80;553.00;2.64;0
2;special_project_facility_spawn;2616.00;10.00;514.00;5.65;0
2;special_project_facility_spawn;2593.00;11.65;537.00;2.04;0
2;special_project_facility_spawn;2567.00;9.70;558.00;4.70;0
2;special_project_facility_spawn;2565.00;9.80;511.00;2.54;0
2;special_project_facility_spawn;2591.00;10.45;521.00;4.10;0
2;special_project_facility_spawn;2588.00;9.95;554.00;0.48;0
2;special_project_facility_spawn;2617.00;9.70;530.00;3.15;0
2;special_project_facility_spawn;2578.00;9.90;539.00;6.16;0
2;special_project_facility_spawn;2599.00;10.93;536.00;1.09;0
2;special_project_facility_spawn;2572.00;9.90;516.00;5.21;0
2;special_project_facility_spawn;2565.00;9.70;502.00;1.59;0
2;special_project_facility_spawn;2580.00;9.75;556.00;3.15;0
2;special_project_facility_spawn;2579.00;9.80;513.00;0.99;0
2;special_project_facility_spawn;2634.00;9.70;499.00;3.66;0
2;special_project_facility_spawn;2599.00;10.12;517.00;0.04;0
2;special_project_facility_spawn;2602.00;10.25;545.00;1.60;0
2;special_project_facility_spawn;2606.00;9.70;508.00;5.72;0
2;special_project_facility_spawn;2629.00;9.70;511.00;0.65;0
2;special_project_facility_spawn;2609.00;9.70;555.00;4.77;0
2;rocket_site_spawn;2567.00;9.80;518.00;0.04;0
2;naval_base_spawn;2567.00;9.50;542.00;-1.03;10834
2;naval_base_spawn;2614.00;9.70;548.00;1.57;10869
2;naval_base_spawn;2611.00;9.50;500.00;-0.98;10663
2;naval_base_spawn;2574.00;9.70;527.00;-2.68;10834
2;naval_base_spawn;2566.00;9.50;497.00;-0.88;10994
2;naval_base_spawn;2611.00;9.70;555.00;-4.12;10869
2;naval_base_spawn;2593.00;9.50;510.00;0.59;10663
2;naval_base_spawn;2635.00;9.70;505.00;-3.93;10869
2;naval_base_spawn;2561.00;9.50;506.00;-0.46;10994
2;naval_base_spawn;2586.00;9.70;560.00;-3.31;10834
2;naval_base_spawn;2626.00;9.70;522.00;-3.93;10869
2;naval_base_spawn;2567.00;9.70;559.00;-2.36;10834
2;naval_base_spawn;2618.00;9.70;532.00;-3.56;10869
2;naval_base_spawn;2613.00;9.50;499.00;-0.14;10663
2;naval_base_spawn;2583.00;9.70;560.00;-2.98;10834
2;floating_harbor;2620.84;9.50;539.40;-0.42;980
2;floating_harbor;2617.01;9.50;491.07;-3.28;1136
2;floating_harbor;2594.15;9.50;567.90;-0.17;2464
2;floating_harbor;2583.82;9.50;495.12;-2.16;2769
2;floating_harbor;2563.87;9.50;531.26;0.46;3784
2;floating_harbor;2560.05;9.50;558.95;0.79;4147
2;floating_harbor;2591.88;9.50;504.18;-2.55;4630
2;floating_harbor;2621.00;9.50;543.00;-1.57;4788
2;floating_harbor;2563.00;9.50;533.40;-4.17;5075
2;floating_harbor;2632.37;9.50;489.14;-2.94;5573
2;floating_harbor;2575.85;9.50;566.90;0.17;9960
2;floating_harbor;2614.82;9.50;559.88;-0.98;9971
2;floating_harbor;2631.95;9.50;524.95;-0.79;10077
2;floating_harbor;2555.87;9.50;501.74;-3.61;10104
2;floating_harbor;2597.18;9.50;500.12;-4.12;10129
3;arms_factory;2453.00;9.80;488.00;3.21;0
3;arms_factory;2371.00;10.05;510.00;4.77;0
3;arms_factory;2400.00;10.40;518.00;1.16;0
3;arms_factory;2447.00;10.55;472.00;5.28;0
3;arms_factory;2488.00;10.40;436.00;0.20;0
3;arms_factory;2483.00;9.85;426.00;3.22;0
3;industrial_complex;2421.00;9.70;404.00;5.88;0
3;industrial_complex;2392.00;11.38;481.00;2.26;0
3;industrial_complex;2502.00;10.65;443.00;0.11;0
3;industrial_complex;2436.00;9.70;504.00;1.67;0
3;industrial_complex;2390.00;10.50;494.00;5.79;0
3;industrial_complex;2419.00;10.70;470.00;0.71;0
3;air_base;2531.00;10.93;457.00;4.83;0
3;supply_node;2537.00;10.35;436.00;2.12;0
3;supply_node;2487.00;9.75;490.00;3.61;0
3;supply_node;2404.00;10.40;500.00;1.36;0
3;supply_node;2488.00;10.55;440.00;2.84;0
3;supply_node;2497.00;9.75;429.00;5.77;0
3;supply_node;2403.00;10.40;529.00;3.54;0
3;supply_node;2433.00;10.40;454.00;5.01;0
3;supply_node;2499.00;11.00;456.00;1.67;0
3;supply_node;2450.00;9.70;422.00;4.25;0
3;supply_node;2376.00;10.48;433.00;0.90;0
3;supply_node;2379.00;11.50;453.00;3.84;0
3;supply_node;2513.00;9.70;419.00;0.14;0
3;supply_node;2362.00;10.48;501.00;3.08;0
3;supply_node;2514.00;9.80;479.00;4.56;0
3;supply_node;2417.00;10.20;451.00;2.31;0
3;supply_node;2565.00;9.78;466.00;5.25;0
3;supply_node;2389.00;10.85;443.00;0.45;0
3;supply_node;2401.00;11.00;465.00;4.49;0
3;supply_node;2414.00;10.70;470.00;5.96;0
3;supply_node;2380.00;11.05;486.00;2.61;0
3;supply_node;2437.00;10.43;475.00;5.20;0
3;supply_node;2560.00;10.07;430.00;1.85;0
3;supply_node;2479.00;9.85;426.00;4.79;0
3;supply_node;2405.00;10.15;446.00;1.09;0
3;supply_node;2438.00;9.82;490.00;4.03;0
3;supply_node;2374.00;9.80;516.00;5.50;0
3;supply_node;2498.00;10.20;479.00;3.26;0
3;supply_node;2448.00;11.00;463.00;6.20;0
3;supply_node;2462.00;10.82;470.00;1.39;0
3;supply_node;2554.00;10.35;446.00;5.43;0
3;supply_node;2406.00;10.38;515.00;0.63;0
3;supply_node;2391.00;11.00;460.00;3.57;0
3;supply_node;2359.00;11.65;452.00;1.33;0
3;supply_node;2546.00;9.80;477.00;2.80;0
3;supply_node;2544.00;9.82;420.00;5.74;0
3;supply_node;2518.00;11.05;457.00;2.04;0
3;supply_node;2532.00;10.48;467.00;4.98;0
3;supply_node;2462.00;10.15;431.00;1.63;0
3;supply_node;2388.00;9.78;533.00;4.21;0
3;supply_node;2408.00;9.78;429.00;0.87;0
3;supply_node;2393.00;10.23;425.00;2.34;0
3;supply_node;2401.00;9.73;417.00;0.10;0
3;supply_node;2392.00;10.53;493.00;3.04;0
3;supply_node;2391.00;10.20;518.00;4.52;0
3;supply_node;2470.00;10.00;484.00;2.27;0
3;supply_node;2553.00;10.20;465.00;3.75;0
3;supply_node;2482.00;11.32;457.00;0.41;0
3;supply_node;2506.00;10.53;441.00;4.45;0
3;supply_node;2455.00;9.82;487.00;5.93;0
3;supply_node;2420.00;9.95;504.00;2.58;0
3;supply_node;2460.00;10.95;451.00;5.16;0
3;supply_node;2411.00;9.80;542.00;1.82;0
3;supply_node;2385.00;10.40;504.00;3.29;0
3;supply_node;2440.00;9.80;433.00;1.05;0
3;supply_node;2401.00;9.73;543.00;3.99;0
3;supply_node;2417.00;9.78;532.00;5.47;0
3;supply_node;2427.00;9.70;521.00;2.12;0
3;supply_node;2417.00;10.00;519.00;4.71;0
3;supply_node;2432.00;9.70;505.00;1.36;0
3;supply_node;2472.00;9.75;499.00;4.29;0
3;supply_node;2374.00;10.43;500.00;0.59;0
3;supply_node;2459.00;9.70;499.00;3.53;0
3;supply_node;2420.00;10.30;488.00;5.01;0
3;supply_node;2361.00;10.90;489.00;2.76;0
3;supply_node;2404.00;10.60;482.00;5.70;0
3;supply_node;2530.00;9.85;478.00;0.90;0
3;supply_node;2388.00;11.53;479.00;4.94;0
3;supply_node;2370.00;11.43;480.00;0.13;0
3;supply_node;2483.00;10.57;475.00;3.07;0
3;supply_node;2381.00;11.40;471.00;0.83;0
3;supply_node;2509.00;10.53;468.00;2.31;0
3;supply_node;2366.00;11.85;464.00;5.24;0
3;supply_node;2424.00;11.00;466.00;1.55;0
3;supply_node;2540.00;10.80;454.00;4.48;0
3;supply_node;2565.00;9.75;455.00;1.13;0
3;supply_node;2369.00;11.28;445.00;3.71;0
3;supply_node;2445.00;10.35;446.00;0.37;0
3;supply_node;2472.00;11.00;445.00;1.85;0
3;supply_node;2524.00;10.60;443.00;5.89;0
3;supply_node;2425.00;9.85;441.00;2.54;0
3;supply_node;2398.00;10.35;436.00;4.02;0
3;supply_node;2516.00;10.07;429.00;1.78;0
3;supply_node;2563.00;9.70;419.00;3.25;0
3;supply_node;2433.00;9.70;405.00;6.19;0
3;supply_node;2422.00;9.70;405.00;2.49;0
3;supply_node;2428.00;9.70;396.00;5.43;0
3;supply_node;2368.00;9.70;537.00;2.08;0
3;supply_node;2359.00;9.78;533.00;4.67;0
3;bunker;2411.00;9.90;536.00;5.88;0
3;bunker;2561.00;9.85;434.00;3.73;0
3;bunker;2484.00;10.93;444.00;3.83;0
3;bunker;2551.00;10.40;451.00;1.67;0
3;bunker;2426.00;9.70;525.00;4.33;0
3;bunker;2458.00;10.40;439.00;0.71;0
3;bunker;2463.00;10.10;483.00;3.73;0
3;bunker;2416.00;10.05;449.00;0.11;0
3;bunker;2494.00;10.35;436.00;2.78;0
3;bunker;2510.00;11.00;454.00;5.44;0
3;bunker;2381.00;11.50;466.00;2.17;0
3;bunker;2541.00;10.40;462.00;4.84;0
3;bunker;2400.00;10.00;427.00;1.23;0
3;bunker;2442.00;9.70;493.00;2.78;0
3;bunker;2463.00;9.80;492.00;0.62;0
3;bunker;2523.00;10.98;458.00;1.83;0
3;bunker;2451.00;9.85;426.00;5.95;0
3;bunker;2390.00;11.00;451.00;2.68;0
3;bunker;2394.00;10.28;528.00;3.90;0
3;bunker;2370.00;10.88;494.00;1.73;0
3;bunker;2381.00;10.38;429.00;4.40;0
3;bunker;2396.00;10.55;443.00;5.96;0
3;bunker;2527.00;10.82;464.00;2.34;0
3;bunker;2385.00;11.32;452.00;0.18;0
3;bunker;2404.00;10.35;451.00;1.39;0
3;bunker;2407.00;10.80;478.00;4.40;0
3;bunker;2514.00;9.82;423.00;0.79;0
3;bunker;2511.00;10.43;440.00;4.91;0
3;bunker;2475.00;9.78;426.00;0.18;0
3;bunker;2399.00;10.98;463.00;2.85;0
3;bunker;2370.00;11.10;486.00;0.69;0
3;bunker;2441.00;10.40;453.00;1.90;0
3;bunker;2519.00;9.85;478.00;4.91;0
3;bunker;2426.00;10.50;474.00;1.29;0
3;bunker;2542.00;9.70;415.00;3.96;0
3;bunker;2472.00;11.50;458.00;0.34;0
3;bunker;2385.00;10.43;498.00;3.36;0
3;bunker;2474.00;9.80;496.00;4.57;0
3;bunker;2366.00;11.70;458.00;2.41;0
3;bunker;2544.00;9.88;476.00;0.25;0
3;bunker;2375.00;10.60;439.00;0.35;0
3;bunker;2457.00;10.85;471.00;4.47;0
3;bunker;2400.00;10.40;502.00;0.85;0
3;bunker;2424.00;9.70;438.00;3.87;0
3;bunker;2439.00;10.70;471.00;5.08;0
3;bunker;2417.00;9.82;528.00;2.92;0
3;bunker;2473.00;10.48;437.00;5.58;0
3;bunker;2376.00;11.00;488.00;0.86;0
3;bunker;2492.00;9.95;487.00;3.52;0
3;bunker;2402.00;10.40;512.00;1.36;0
3;bunker;2418.00;9.95;511.00;4.03;0
3;bunker;2463.00;11.03;450.00;5.59;0
3;bunker;2430.00;9.70;508.00;3.42;0
3;bunker;2386.00;11.45;482.00;4.64;0
3;bunker;2503.00;10.40;470.00;2.48;0
3;bunker;2389.00;10.03;528.00;4.03;0
3;bunker;2558.00;10.10;465.00;0.41;0
3;bunker;2563.00;9.78;469.00;3.08;0
3;bunker;2497.00;10.38;476.00;0.92;0
3;bunker;2436.00;10.40;451.00;1.02;0
3;bunker;2537.00;9.70;480.00;5.15;0
3;bunker;2422.00;10.40;476.00;2.98;0
3;bunker;2415.00;10.00;516.00;4.54;0
3;bunker;2389.00;10.05;525.00;0.92;0
3;bunker;2380.00;11.50;481.00;3.59;0
3;bunker;2371.00;9.70;535.00;1.43;0
3;bunker;2529.00;10.45;439.00;1.53;0
3;bunker;2424.00;10.25;487.00;5.65;0
3;bunker;2437.00;9.70;428.00;2.04;0
3;bunker;2372.00;10.05;510.00;4.70;0
3;bunker;2354.00;9.70;538.00;6.26;0
3;bunker;2355.00;10.60;496.00;4.10;0
3;bunker;2564.00;9.80;455.00;0.48;0
3;bunker;2524.00;11.00;452.00;3.15;0
3;bunker;2559.00;9.70;418.00;6.16;0
3;bunker;2482.00;10.28;482.00;1.09;0
3;bunker;2361.00;11.65;455.00;5.22;0
3;bunker;2450.00;11.00;467.00;0.49;0
3;bunker;2383.00;10.35;506.00;4.61;0
3;bunker;2409.00;9.75;436.00;5.82;0
3;bunker;2517.00;10.23;433.00;3.66;0
3;bunker;2409.00;9.70;420.00;5.22;0
3;bunker;2385.00;11.45;460.00;1.60;0
3;bunker;2428.00;9.70;407.00;5.72;0
3;bunker;2460.00;9.75;496.00;2.10;0
3;bunker;2403.00;9.70;547.00;3.66;0
3;bunker;2432.00;9.70;397.00;0.04;0
3;bunker;2433.00;9.70;407.00;4.17;0
3;coastal_bunker;2415.00;9.50;440.00;0.98;0
3;coastal_bunker;2366.00;9.70;518.00;-2.82;0
3;coastal_bunker;2516.00;9.70;414.00;0.46;0
3;coastal_bunker;2558.00;9.70;477.00;-3.79;0
3;coastal_bunker;2514.00;9.70;483.00;-3.61;0
3;coastal_bunker;2571.00;9.70;464.00;-3.93;0
3;coastal_bunker;2477.00;9.50;421.00;0.00;0
3;coastal_bunker;2570.00;9.70;435.00;-4.29;0
3;coastal_bunker;2455.00;9.50;418.00;0.46;0
3;coastal_bunker;2461.00;9.70;502.00;-2.55;0
3;coastal_bunker;2418.00;9.50;400.00;-2.68;0
